NUNOA	22.78968632431526
RENCA	52.03129979703776
CONCHALI	31.308670550296473
LO PRADO	28.46065329132814
RECOLETA	29.91791699888054
VITACURA	45.583541406575115
CERRILLOS	40.27965854674162
LO ESPEJO	50.43442816635161
QUILICURA	59.762822751947134
SAN RAMON	43.22696772600033
SAN MIGUEL	27.93536072403963
PUENTE ALTO	61.395338740667945
SAN JOAQUIN	32.16830186868808
SAN BERNARDO	74.7512983602731
INDEPENDENCIA	32.88589859296631
QUINTA NORMAL	36.946519585902195
ESTACION CENTRAL	26.61554766887446
	47.74531786941581
MACUL	31.938213515183712
MAIPU	57.72465974123531
LA REINA	30.495656694392274
PUDAHUEL	42.28874625925343
SANTIAGO	24.339766516427883
EL BOSQUE	60.56886642054036
LA GRANJA	46.67799776670675
PENALOLEN	40.75118249070489
HUECHURABA	42.845061606378074
LA FLORIDA	39.65240113608084
LA PINTANA	68.46716884593519
LAS CONDES	24.428018605915828
CERRO NAVIA	53.95219246706661
LA CISTERNA	33.9263592112862
PROVIDENCIA	20.529149596591623
LO BARNECHEA	56.1704602933738
PEDRO AGUIRRE CERDA	31.897466827503017
